event_id,protocol,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets
393732,TCP,103124.0,2.0,3.0,0.0,18.0
393765,TCP,230.0,2.0,1.0,37.0,6.0
393771,TCP,3.0,2.0,0.0,37.0,0.0
393777,TCP,153151.0,2.0,3.0,37.0,18.0
393779,UDP,23965.0,1.0,1.0,48.0,48.0
393804,TCP,425164.0,10.0,6.0,1152.0,1119.0
393819,TCP,84.0,3.0,1.0,18.0,0.0
393823,TCP,149348.0,22.0,28.0,885.0,35213.0
393832,TCP,46.0,2.0,0.0,37.0,0.0
393837,TCP,145.0,1.0,1.0,0.0,0.0
393844,TCP,44.0,1.0,1.0,0.0,0.0
393853,TCP,37.0,1.0,1.0,0.0,0.0
393857,TCP,32.0,1.0,1.0,0.0,0.0
393884,TCP,445185.0,10.0,6.0,1152.0,1119.0
393905,TCP,0.0,2.0,0.0,37.0,0.0
393910,TCP,3.0,2.0,0.0,12.0,0.0
393926,TCP,363.0,3.0,1.0,18.0,0.0
393943,TCP,95156.0,1.0,1.0,0.0,0.0
393945,TCP,36.0,1.0,1.0,6.0,6.0
393947,TCP,174705.0,2.0,3.0,0.0,18.0
393958,TCP,4.0,2.0,0.0,37.0,0.0
393971,TCP,39.0,1.0,1.0,6.0,6.0
393986,TCP,29746031.0,1.0,3.0,6.0,37.0
393990,TCP,77917.0,3.0,0.0,18.0,0.0
394006,TCP,299256.0,14.0,9.0,1668.0,4974.0
394014,TCP,275.0,3.0,0.0,43.0,0.0
394032,TCP,157693.0,10.0,5.0,1588.0,1119.0
394037,TCP,79.0,3.0,1.0,18.0,0.0
394039,TCP,3.0,2.0,0.0,12.0,0.0
394040,TCP,65177.0,11.0,5.0,575.0,2276.0
394043,TCP,74305.0,21.0,22.0,607.0,33403.0
394047,UDP,23977.0,2.0,2.0,64.0,256.0
394061,TCP,48.0,2.0,1.0,37.0,6.0
394063,TCP,3.0,2.0,0.0,12.0,0.0
394083,TCP,122135.0,11.0,5.0,2164.0,575.0
394100,TCP,4.0,2.0,0.0,37.0,0.0
394103,TCP,4.0,2.0,0.0,37.0,0.0
394115,TCP,3.0,2.0,0.0,12.0,0.0
394120,TCP,4.0,2.0,0.0,12.0,0.0
394121,TCP,512942.0,13.0,8.0,992.0,3727.0
394142,TCP,186396.0,11.0,6.0,2164.0,575.0
394152,TCP,110.0,2.0,0.0,12.0,0.0
394174,TCP,134772.0,10.0,5.0,1028.0,639.0
394181,TCP,84.0,1.0,1.0,0.0,0.0
394191,TCP,208738.0,13.0,9.0,1049.0,4096.0
394220,TCP,61.0,1.0,3.0,0.0,18.0
394229,TCP,105081296.0,14.0,16.0,8748.0,7952.0
394244,TCP,3.0,2.0,0.0,37.0,0.0
394252,TCP,3.0,2.0,0.0,12.0,0.0
394272,TCP,100091.0,2.0,3.0,0.0,18.0
394273,TCP,108317.0,2.0,2.0,12.0,12.0
394284,TCP,61142457.0,10.0,8.0,903.0,3250.0
394299,TCP,3.0,2.0,0.0,37.0,0.0
394302,TCP,45.0,2.0,0.0,12.0,0.0
394330,UDP,38951.0,2.0,2.0,76.0,140.0
394333,TCP,109.0,1.0,1.0,0.0,0.0
394337,UDP,31207.0,1.0,1.0,55.0,215.0
394346,UDP,31256.0,1.0,1.0,56.0,72.0
394350,UDP,103273943.0,2.0,2.0,109.0,218.0
394356,UDP,33098.0,1.0,1.0,43.0,75.0
394360,UDP,30365.0,1.0,1.0,52.0,117.0
394387,UDP,621671.0,2.0,2.0,91.0,239.0
394388,UDP,34173.0,1.0,1.0,45.0,77.0
394417,TCP,33641728.0,7.0,7.0,1862.0,620.0
394418,TCP,5923920.0,8.0,9.0,1743.0,2701.0
394423,TCP,76750657.0,16.0,14.0,4006.0,2386.0
394435,TCP,10118974.0,9.0,11.0,2242.0,7328.0
394437,TCP,76646222.0,17.0,14.0,3264.0,1328.0
394439,TCP,46406590.0,13.0,11.0,3570.0,3278.0
394472,UDP,165.0,2.0,2.0,58.0,122.0
394487,UDP,176.0,2.0,2.0,68.0,132.0
394498,UDP,179.0,2.0,2.0,76.0,140.0
394508,UDP,30877.0,2.0,2.0,134.0,298.0
394511,UDP,31044.0,2.0,2.0,72.0,104.0
394530,UDP,191.0,2.0,2.0,94.0,126.0
394539,UDP,937.0,2.0,2.0,74.0,190.0
394557,TCP,139094.0,11.0,7.0,2212.0,575.0
394561,UDP,30646.0,1.0,1.0,44.0,172.0
394570,UDP,30652.0,1.0,1.0,41.0,143.0
394582,UDP,31054.0,1.0,1.0,45.0,61.0
394584,UDP,93939981.0,2.0,2.0,90.0,303.0
394586,UDP,82417332.0,3.0,3.0,164.0,359.0
394600,TCP,23799.0,1.0,1.0,6.0,6.0
394604,TCP,58035.0,3.0,2.0,432.0,112.0
394606,TCP,58397.0,3.0,2.0,432.0,656.0
394608,TCP,482514.0,3.0,2.0,433.0,112.0
394611,TCP,65201365.0,13.0,12.0,1085.0,531.0
394632,TCP,60815448.0,17.0,17.0,1536.0,8238.0
394646,TCP,301283.0,6.0,7.0,1082.0,5049.0
394652,TCP,4168.0,3.0,0.0,43.0,0.0
394670,TCP,5983182.0,3.0,1.0,12.0,2.0
394671,TCP,324903.0,8.0,13.0,1095.0,5695.0
394689,UDP,31119.0,2.0,2.0,66.0,240.0
394720,UDP,38664.0,2.0,2.0,68.0,180.0
394722,UDP,31071.0,2.0,2.0,66.0,322.0
394740,UDP,31094.0,1.0,1.0,55.0,134.0
394778,UDP,31941.0,2.0,2.0,88.0,198.0
394819,TCP,5213619.0,3.0,1.0,12.0,0.0
394822,TCP,60282985.0,9.0,9.0,535.0,531.0
394827,TCP,6036038.0,8.0,6.0,389.0,4488.0
394829,TCP,115716096.0,20.0,25.0,1016.0,18665.0
394838,UDP,224.0,2.0,2.0,130.0,386.0
394858,UDP,201.0,2.0,2.0,66.0,326.0
394864,UDP,121432.0,1.0,1.0,69.0,275.0
394874,UDP,61392.0,1.0,1.0,41.0,141.0
394888,UDP,30486.0,1.0,1.0,44.0,60.0
394889,UDP,30446.0,1.0,1.0,52.0,68.0
394892,UDP,30065.0,1.0,1.0,45.0,141.0
394910,TCP,65061393.0,10.0,10.0,481.0,386.0
394914,TCP,5465235.0,3.0,1.0,12.0,0.0
394921,TCP,9229.0,2.0,0.0,12.0,0.0
394923,TCP,6146816.0,8.0,7.0,835.0,3489.0
394924,TCP,237753.0,3.0,4.0,330.0,404.0
394925,TCP,60677848.0,9.0,9.0,361.0,601.0
394930,TCP,115643521.0,17.0,16.0,841.0,1037.0
394931,TCP,2062294.0,4.0,3.0,602.0,623.0
394947,UDP,318.0,2.0,2.0,174.0,270.0
394952,UDP,121944.0,2.0,2.0,116.0,528.0
394955,UDP,182.0,2.0,2.0,114.0,242.0
394964,UDP,205.0,2.0,2.0,128.0,384.0
394969,UDP,169.0,2.0,2.0,150.0,214.0
394980,UDP,180.0,2.0,2.0,86.0,164.0
394983,UDP,31497.0,2.0,2.0,60.0,288.0
394988,UDP,30720.0,2.0,2.0,68.0,228.0
394997,TCP,67023235.0,15.0,9.0,2186.0,4207.0
395001,UDP,60816.0,2.0,2.0,98.0,316.0
395006,UDP,89319652.0,2.0,2.0,106.0,238.0
395014,TCP,101.0,2.0,0.0,12.0,0.0
395029,TCP,214.0,2.0,1.0,37.0,6.0
395033,TCP,30.0,1.0,1.0,6.0,6.0
395046,UDP,30560.0,1.0,1.0,56.0,122.0
395049,UDP,219.0,2.0,2.0,88.0,162.0
395057,UDP,164.0,2.0,2.0,66.0,98.0
395058,UDP,165.0,2.0,2.0,66.0,122.0
395067,UDP,166.0,2.0,2.0,76.0,108.0
395072,TCP,7838.0,2.0,0.0,12.0,0.0
395080,TCP,114847775.0,36.0,18.0,7254.0,1296.0
395091,TCP,22.0,1.0,1.0,6.0,6.0
395100,TCP,3.0,2.0,0.0,12.0,0.0
395101,TCP,0.0,1.0,1.0,6.0,6.0
395103,TCP,17.0,1.0,1.0,6.0,6.0
395111,UDP,3.0,2.0,0.0,124.0,0.0
395114,TCP,59.0,2.0,0.0,12.0,0.0
395122,TCP,4638.0,2.0,0.0,6.0,0.0
395136,TCP,59426.0,5.0,0.0,29.0,0.0
395142,TCP,84.0,1.0,1.0,0.0,0.0
395162,UDP,30474.0,1.0,1.0,47.0,175.0
395170,UDP,161.0,2.0,2.0,80.0,144.0
395173,TCP,2801.0,2.0,0.0,12.0,0.0
395174,TCP,10743539.0,10.0,14.0,17156.0,2778.0
395178,TCP,1061593.0,4.0,4.0,1010.0,1534.0
395195,TCP,5991776.0,3.0,1.0,12.0,0.0
395200,TCP,4569778.0,8.0,9.0,740.0,5349.0
395214,UDP,174.0,2.0,2.0,62.0,178.0
395233,TCP,5779196.0,3.0,1.0,12.0,0.0
395246,UDP,149.0,2.0,2.0,88.0,120.0
395248,UDP,172.0,2.0,2.0,86.0,204.0
395256,UDP,30733.0,2.0,2.0,92.0,202.0
395260,TCP,124.0,2.0,0.0,12.0,0.0
395266,TCP,24364.0,2.0,0.0,12.0,0.0
395267,UDP,433.0,2.0,2.0,68.0,100.0
395293,TCP,30.0,1.0,1.0,6.0,6.0
395297,TCP,18.0,1.0,1.0,6.0,6.0
395299,TCP,28.0,1.0,1.0,6.0,6.0
395301,TCP,13532590.0,2.0,0.0,12.0,0.0
395304,TCP,4.0,2.0,0.0,247.0,0.0
395307,TCP,3.0,1.0,1.0,6.0,6.0
395308,TCP,4.0,1.0,1.0,6.0,6.0
395318,TCP,93.0,1.0,1.0,6.0,6.0
395324,TCP,10098525.0,5.0,5.0,1534.0,799.0
395335,TCP,9000057.0,3.0,0.0,0.0,0.0
395339,TCP,48.0,1.0,1.0,6.0,6.0
395343,TCP,8316.0,2.0,0.0,6.0,0.0
395364,TCP,16076769.0,18.0,15.0,1451.0,11688.0
395366,TCP,17519058.0,43.0,76.0,2858.0,90973.0
395367,UDP,181.0,2.0,2.0,96.0,96.0
395389,TCP,115642345.0,20.0,16.0,1275.0,1159.0
395392,TCP,118459303.0,25.0,22.0,2948.0,8114.0
395397,TCP,15432359.0,17.0,16.0,1101.0,15243.0
395399,UDP,286.0,2.0,2.0,62.0,94.0
395401,UDP,175.0,2.0,2.0,84.0,204.0
395407,TCP,95014.0,1.0,1.0,0.0,0.0
395418,UDP,63790760.0,3.0,3.0,160.0,292.0
395420,UDP,30617.0,1.0,1.0,45.0,93.0
395430,UDP,31051.0,2.0,2.0,54.0,182.0
395451,UDP,369369.0,1.0,1.0,42.0,76.0
395459,UDP,60833.0,1.0,1.0,42.0,82.0
395469,UDP,152.0,2.0,2.0,70.0,102.0
395470,UDP,34852.0,2.0,2.0,64.0,96.0
395471,UDP,56974.0,2.0,2.0,60.0,264.0
395483,TCP,182.0,2.0,0.0,0.0,0.0
395493,TCP,5358683.0,9.0,6.0,380.0,4091.0
395505,TCP,16429100.0,16.0,13.0,1582.0,7673.0
395506,TCP,15569582.0,12.0,8.0,816.0,3724.0
395514,TCP,65534945.0,16.0,16.0,748.0,5752.0
395531,TCP,310.0,2.0,0.0,0.0,0.0
395534,TCP,153621.0,3.0,4.0,437.0,859.0
395542,UDP,188.0,2.0,2.0,60.0,264.0
395555,TCP,60472072.0,13.0,14.0,964.0,4618.0
395565,TCP,5626112.0,2.0,1.0,12.0,0.0
395590,TCP,132.0,2.0,0.0,0.0,0.0
395604,TCP,115109438.0,16.0,14.0,449.0,912.0
395619,UDP,30696.0,1.0,1.0,41.0,121.0
395641,UDP,120718.0,2.0,2.0,70.0,190.0
395642,UDP,31674.0,2.0,2.0,66.0,386.0
395650,TCP,116046865.0,20.0,15.0,976.0,779.0
395652,UDP,30954.0,2.0,2.0,66.0,234.0
395653,UDP,31151.0,2.0,2.0,64.0,312.0
395660,TCP,116020126.0,23.0,22.0,1165.0,5816.0
395661,UDP,30985.0,2.0,2.0,68.0,250.0
395665,TCP,90343147.0,20.0,22.0,6645.0,4778.0
395682,TCP,85863589.0,10.0,9.0,60.0,0.0
395696,TCP,4.0,2.0,0.0,12.0,0.0
395723,TCP,15258625.0,3.0,2.0,18.0,31.0
395724,TCP,3.0,2.0,0.0,12.0,0.0
395733,UDP,31157.0,2.0,2.0,72.0,328.0
395743,UDP,111261.0,1.0,1.0,48.0,48.0
395748,TCP,146464.0,1.0,1.0,0.0,0.0
395751,TCP,75332288.0,9.0,8.0,54.0,0.0
395755,TCP,152692.0,2.0,1.0,0.0,0.0
395770,TCP,74.0,2.0,0.0,12.0,0.0
395773,TCP,127885.0,20.0,25.0,176.0,438.0
395783,TCP,5317706.0,12.0,8.0,710.0,6600.0
395799,TCP,1740313.0,15.0,21.0,1303.0,1033.0
395802,UDP,1263136.0,6.0,2.0,180.0,298.0
395808,UDP,164.0,2.0,2.0,46.0,46.0
395818,UDP,228.0,2.0,2.0,46.0,46.0
395836,TCP,43.0,2.0,0.0,12.0,0.0
395870,TCP,115305510.0,16.0,14.0,437.0,796.0
395872,UDP,91789.0,2.0,2.0,84.0,414.0
395893,TCP,283.0,2.0,0.0,0.0,0.0
395901,UDP,61991.0,2.0,2.0,64.0,328.0
395904,TCP,67228.0,6.0,4.0,344.0,3065.0
395929,TCP,8116.0,2.0,1.0,273.0,6.0
395932,TCP,352405.0,6.0,7.0,482.0,644.0
395933,TCP,64957.0,4.0,0.0,29.0,0.0
395984,TCP,8.0,1.0,1.0,6.0,6.0
395987,UDP,1433556.0,6.0,2.0,264.0,230.0
395999,TCP,55479836.0,7.0,6.0,42.0,36.0
396049,TCP,123.0,2.0,0.0,12.0,0.0
396065,TCP,23219.0,1.0,1.0,6.0,6.0
396072,UDP,5248818.0,8.0,8.0,288.0,776.0
396076,TCP,2236485.0,2.0,0.0,12.0,0.0
396085,UDP,49354598.0,2.0,2.0,94.0,238.0
396102,TCP,27095345.0,55.0,58.0,2115.0,67053.0
396107,UDP,202587.0,2.0,2.0,74.0,106.0
396117,UDP,177.0,2.0,2.0,96.0,96.0
396123,TCP,64341311.0,7.0,0.0,0.0,0.0
396127,TCP,52.0,1.0,2.0,0.0,0.0
396133,TCP,4.0,2.0,0.0,0.0,0.0
396138,UDP,64108315.0,2.0,2.0,105.0,190.0
396149,TCP,1060254.0,5.0,5.0,838.0,2532.0
396167,TCP,41540760.0,12.0,8.0,3570.0,2626.0
396171,TCP,21604824.0,23.0,25.0,39761.0,5545.0
396172,TCP,21705603.0,23.0,29.0,47566.0,6471.0
396175,UDP,23810.0,2.0,2.0,64.0,276.0
396177,UDP,253206.0,4.0,4.0,242.0,370.0
396194,UDP,148.0,2.0,2.0,56.0,88.0
396197,UDP,232.0,2.0,2.0,62.0,274.0
396226,UDP,23337.0,1.0,1.0,47.0,63.0
396243,TCP,803929.0,1.0,1.0,6.0,6.0
396263,TCP,28517.0,2.0,1.0,12.0,6.0
396265,TCP,22.0,1.0,1.0,6.0,6.0
396270,TCP,90.0,1.0,1.0,6.0,6.0
396280,TCP,43.0,1.0,1.0,6.0,6.0
396282,TCP,4.0,1.0,1.0,6.0,6.0
396289,UDP,23430.0,1.0,1.0,47.0,108.0
396294,UDP,23848.0,2.0,2.0,72.0,194.0
396296,TCP,65.0,1.0,1.0,6.0,6.0
396300,UDP,156560.0,1.0,1.0,45.0,136.0
396316,TCP,112076143.0,321.0,423.0,11912.0,888447.0
396319,UDP,60047.0,2.0,2.0,88.0,200.0
396320,UDP,142295.0,2.0,2.0,84.0,224.0
396323,UDP,157074.0,2.0,2.0,68.0,250.0
396324,UDP,48122.0,2.0,2.0,86.0,214.0
396332,TCP,9731539.0,4.0,0.0,37.0,0.0
396336,UDP,76139299.0,2.0,2.0,107.0,232.0
396337,UDP,59263.0,1.0,1.0,54.0,110.0
396353,UDP,123453.0,1.0,1.0,59.0,111.0
396380,TCP,5737917.0,3.0,1.0,12.0,0.0
396386,UDP,192.0,2.0,2.0,70.0,102.0
396417,UDP,171.0,2.0,2.0,82.0,114.0
396434,UDP,156.0,2.0,2.0,74.0,138.0
396435,UDP,184.0,2.0,2.0,86.0,118.0
396437,UDP,189.0,2.0,2.0,92.0,124.0
396438,UDP,24308.0,2.0,2.0,86.0,210.0
396439,UDP,49331.0,2.0,2.0,90.0,222.0
396449,UDP,160.0,2.0,2.0,72.0,136.0
396455,UDP,69543.0,2.0,2.0,88.0,220.0
396456,UDP,48691.0,2.0,2.0,72.0,236.0
396461,UDP,169.0,2.0,2.0,88.0,218.0
396489,UDP,60784.0,1.0,1.0,56.0,112.0
396496,UDP,23702.0,1.0,1.0,54.0,132.0
396499,UDP,27658862.0,2.0,2.0,109.0,314.0
396517,TCP,2101047.0,2.0,2.0,6.0,6.0
396524,UDP,207.0,2.0,2.0,166.0,422.0
396526,UDP,80142.0,2.0,2.0,64.0,96.0
396529,UDP,167.0,2.0,2.0,70.0,102.0
396540,TCP,39042786.0,7.0,7.0,460.0,1974.0
396543,TCP,79791501.0,11.0,11.0,484.0,1824.0
396566,TCP,250829.0,6.0,11.0,979.0,5357.0
396575,TCP,3577447.0,3.0,3.0,6.0,6.0
396580,TCP,118496.0,9.0,5.0,532.0,4131.0
396586,UDP,183.0,2.0,2.0,64.0,96.0
396587,UDP,23757.0,2.0,2.0,90.0,146.0
396608,UDP,48743.0,2.0,2.0,92.0,180.0
396611,UDP,50806.0,2.0,2.0,76.0,186.0
396621,UDP,232.0,2.0,2.0,98.0,386.0
396623,UDP,197.0,2.0,2.0,58.0,186.0
396656,UDP,120625.0,1.0,1.0,45.0,142.0
396703,UDP,53082.0,2.0,2.0,88.0,214.0
396704,UDP,48236.0,2.0,2.0,92.0,196.0
396712,UDP,48206.0,1.0,1.0,43.0,110.0
396739,TCP,6853.0,2.0,0.0,12.0,0.0
396740,TCP,117053394.0,16.0,16.0,968.0,5968.0
396755,TCP,3012.0,3.0,0.0,43.0,0.0
396774,UDP,47299.0,2.0,2.0,68.0,230.0
396777,UDP,149.0,2.0,2.0,90.0,122.0
396785,UDP,206.0,2.0,2.0,106.0,362.0
396804,UDP,195.0,2.0,2.0,136.0,328.0
396807,UDP,23825.0,2.0,2.0,84.0,310.0
396820,UDP,59957.0,1.0,1.0,53.0,106.0
396823,TCP,1224290.0,6.0,8.0,800.0,698.0
396877,TCP,21.0,1.0,1.0,6.0,6.0
396947,TCP,28.0,2.0,0.0,37.0,0.0
396969,UDP,46956.0,1.0,1.0,48.0,146.0
396973,UDP,23306.0,1.0,1.0,51.0,136.0
397008,TCP,1.0,2.0,0.0,0.0,0.0
397014,UDP,77854.0,2.0,2.0,76.0,198.0
397030,TCP,116949740.0,24.0,18.0,1870.0,2513.0
397037,TCP,2001272.0,2.0,0.0,74.0,0.0
397043,TCP,2001276.0,2.0,0.0,74.0,0.0
397057,UDP,84857.0,1.0,1.0,67.0,95.0
397067,TCP,47853.0,3.0,4.0,442.0,872.0
397085,UDP,162.0,2.0,2.0,74.0,106.0
397103,TCP,65153122.0,13.0,13.0,1091.0,571.0
397107,UDP,48486.0,2.0,2.0,104.0,232.0
397108,TCP,10851868.0,10.0,10.0,1974.0,5033.0
397110,UDP,192.0,2.0,2.0,68.0,182.0
397112,TCP,60609760.0,18.0,15.0,1102.0,7429.0
397120,TCP,32501.0,1.0,1.0,0.0,0.0
397121,TCP,65901947.0,15.0,15.0,767.0,4182.0
397122,TCP,17439983.0,13.0,12.0,2672.0,5107.0
397127,UDP,51355.0,2.0,2.0,72.0,114.0
397128,TCP,118.0,2.0,0.0,0.0,0.0
397159,TCP,17703.0,3.0,1.0,150.0,6.0
397162,TCP,1784.0,2.0,0.0,6.0,0.0
397170,UDP,196678.0,2.0,2.0,60.0,226.0
397175,UDP,237.0,2.0,2.0,58.0,190.0
397183,TCP,68288377.0,17.0,21.0,1587.0,11153.0
397201,UDP,210.0,2.0,2.0,76.0,230.0
397203,UDP,46763.0,2.0,2.0,64.0,256.0
397213,UDP,48285.0,1.0,1.0,66.0,82.0
397216,UDP,23518.0,1.0,1.0,96.0,160.0
397240,UDP,201939.0,2.0,2.0,78.0,288.0
397249,UDP,191213.0,2.0,2.0,88.0,256.0
397257,TCP,115503116.0,27.0,30.0,705.0,23654.0
397261,UDP,259.0,2.0,2.0,68.0,422.0
397263,UDP,263.0,2.0,2.0,74.0,204.0
397288,UDP,312.0,2.0,2.0,74.0,106.0
397290,TCP,84.0,2.0,0.0,0.0,0.0
397293,TCP,264114.0,3.0,4.0,437.0,859.0
397299,TCP,216.0,2.0,0.0,12.0,0.0
397308,TCP,66982.0,5.0,0.0,29.0,0.0
397315,TCP,60553740.0,13.0,20.0,6829.0,9263.0
397328,TCP,8004674.0,2.0,0.0,74.0,0.0
397330,TCP,8004668.0,2.0,0.0,74.0,0.0
397331,TCP,8004629.0,2.0,0.0,74.0,0.0
397334,TCP,8004597.0,2.0,0.0,74.0,0.0
397339,TCP,8004603.0,2.0,0.0,74.0,0.0
397343,TCP,8004581.0,2.0,0.0,74.0,0.0
397347,UDP,47957.0,2.0,2.0,88.0,212.0
397357,TCP,141.0,2.0,0.0,0.0,0.0
397358,TCP,56.0,1.0,1.0,0.0,0.0
397362,UDP,1586568.0,39.0,0.0,1950.0,0.0
397365,TCP,124.0,2.0,0.0,12.0,0.0
397369,TCP,5571743.0,8.0,6.0,390.0,3716.0
397374,TCP,5570460.0,8.0,6.0,390.0,3716.0
397383,UDP,48377.0,2.0,2.0,58.0,188.0
397384,UDP,26928.0,2.0,2.0,92.0,262.0
397389,TCP,84821210.0,13.0,12.0,2449.0,7544.0
397397,UDP,286131.0,4.0,2.0,172.0,198.0
397415,UDP,152.0,2.0,2.0,64.0,96.0
397441,TCP,1000152.0,2.0,0.0,12.0,0.0
397445,TCP,999497.0,2.0,0.0,12.0,0.0
397462,UDP,50386.0,2.0,2.0,82.0,254.0
397464,TCP,77.0,2.0,0.0,0.0,0.0
397474,TCP,299413.0,7.0,6.0,657.0,356.0
397495,TCP,61034269.0,17.0,12.0,1743.0,10500.0
397532,TCP,60497760.0,13.0,12.0,1098.0,3483.0
397538,UDP,48223.0,4.0,2.0,132.0,170.0
397577,UDP,209.0,2.0,2.0,76.0,180.0
397582,UDP,174.0,2.0,2.0,66.0,98.0
397586,UDP,182.0,2.0,2.0,86.0,204.0
397628,UDP,365.0,2.0,2.0,76.0,180.0
397629,UDP,52336.0,2.0,2.0,78.0,160.0
397638,UDP,23122.0,1.0,1.0,55.0,71.0
397643,UDP,60095.0,1.0,1.0,40.0,100.0
397656,TCP,86703.0,8.0,5.0,545.0,3685.0
397662,TCP,57967727.0,17.0,10.0,3472.0,5146.0
397663,TCP,57978694.0,12.0,8.0,3349.0,543.0
397681,TCP,36734300.0,2.0,1.0,12.0,0.0
397688,TCP,27.0,1.0,1.0,6.0,6.0
397692,TCP,32.0,1.0,1.0,0.0,0.0
397728,TCP,118056152.0,16.0,17.0,1193.0,5408.0
397753,UDP,48417.0,2.0,2.0,86.0,214.0
397760,UDP,50207.0,4.0,2.0,180.0,172.0
397769,TCP,24373.0,1.0,1.0,0.0,0.0
397781,TCP,5249920.0,12.0,10.0,790.0,5296.0
397785,TCP,949433.0,14.0,10.0,1845.0,8532.0
397794,UDP,47891.0,1.0,1.0,50.0,66.0
397797,UDP,95647.0,1.0,1.0,45.0,103.0
397805,UDP,61000.0,1.0,1.0,60.0,296.0
397809,TCP,96.0,1.0,2.0,0.0,0.0
397812,TCP,73.0,1.0,1.0,0.0,0.0
397838,UDP,169.0,2.0,2.0,88.0,120.0
397870,TCP,115417521.0,14.0,13.0,417.0,1711.0
397874,TCP,60.0,1.0,1.0,0.0,0.0
397885,TCP,28.0,1.0,1.0,0.0,0.0
397886,TCP,52.0,1.0,1.0,0.0,0.0
397911,TCP,596475.0,11.0,6.0,1818.0,975.0
397915,TCP,370201.0,6.0,5.0,112.0,3757.0
397930,TCP,19.0,1.0,1.0,0.0,0.0
397944,TCP,52921.0,2.0,1.0,0.0,0.0
397945,TCP,243.0,1.0,1.0,0.0,0.0
397970,UDP,188.0,2.0,2.0,66.0,98.0
397982,TCP,138036.0,10.0,5.0,961.0,783.0
397992,TCP,19.0,1.0,1.0,0.0,0.0
398001,TCP,39.0,1.0,1.0,0.0,0.0
398010,TCP,38.0,1.0,1.0,0.0,0.0
398023,TCP,2285.0,2.0,0.0,12.0,0.0
398027,TCP,138678.0,10.0,5.0,1140.0,943.0
398086,TCP,32030257.0,2.0,0.0,74.0,0.0
398087,TCP,32030260.0,2.0,0.0,74.0,0.0
398090,TCP,32030267.0,2.0,0.0,74.0,0.0
398098,TCP,32030256.0,2.0,0.0,74.0,0.0
398139,UDP,120719.0,1.0,1.0,45.0,75.0
398143,UDP,121227.0,2.0,2.0,68.0,128.0
398150,TCP,1000131.0,2.0,0.0,12.0,0.0
398184,TCP,101.0,1.0,1.0,0.0,0.0
398188,TCP,46305703.0,8.0,8.0,488.0,2154.0
398200,TCP,244833.0,1.0,1.0,6.0,6.0
398203,TCP,245142.0,1.0,1.0,6.0,6.0
398234,TCP,787558.0,8.0,10.0,737.0,10830.0
398239,UDP,163.0,2.0,2.0,78.0,110.0
398243,UDP,60187.0,2.0,2.0,78.0,134.0
398248,TCP,4546.0,3.0,0.0,18.0,0.0
398261,TCP,247181.0,1.0,1.0,6.0,6.0
398271,TCP,6076.0,2.0,0.0,12.0,0.0
398278,TCP,738180.0,5.0,8.0,916.0,4560.0
398300,UDP,509.0,1.0,1.0,44.0,60.0
398312,TCP,7189.0,2.0,0.0,12.0,0.0
398315,TCP,9148.0,2.0,0.0,12.0,0.0
398326,TCP,778822.0,5.0,9.0,961.0,4918.0
398361,UDP,23453.0,1.0,1.0,54.0,110.0
398365,TCP,5262.0,2.0,0.0,12.0,0.0
398369,TCP,5123.0,4.0,0.0,18.0,0.0
398374,TCP,765325.0,6.0,9.0,966.0,5956.0
398377,TCP,797899.0,5.0,6.0,960.0,2231.0
398379,TCP,740294.0,5.0,7.0,960.0,3055.0
398381,TCP,738221.0,5.0,7.0,960.0,3115.0
398385,UDP,155.0,2.0,2.0,62.0,118.0
398388,UDP,23936.0,2.0,2.0,86.0,198.0
398411,TCP,5466.0,3.0,1.0,12.0,1848.0
398424,TCP,740006.0,5.0,8.0,961.0,4792.0
398426,UDP,245.0,2.0,2.0,90.0,158.0
398427,UDP,221.0,2.0,2.0,88.0,226.0
398431,TCP,1.0,2.0,0.0,12.0,0.0
398432,TCP,4.0,2.0,0.0,12.0,0.0
398439,TCP,35.0,1.0,1.0,0.0,0.0
398478,TCP,1.0,2.0,0.0,12.0,0.0
398482,TCP,48.0,2.0,0.0,12.0,0.0
398493,TCP,5764.0,2.0,1.0,12.0,1460.0
398504,TCP,765981.0,5.0,8.0,961.0,3865.0
398510,TCP,54.0,1.0,1.0,0.0,0.0
398511,TCP,56.0,1.0,1.0,0.0,0.0
398529,TCP,767217.0,5.0,6.0,960.0,2676.0
398530,TCP,738202.0,5.0,6.0,960.0,2312.0
398531,TCP,742142.0,8.0,12.0,978.0,8846.0
398539,TCP,257053.0,1.0,1.0,6.0,6.0
398542,TCP,4987.0,2.0,0.0,12.0,0.0
398574,TCP,1309103.0,23.0,29.0,1065.0,51753.0
398584,TCP,112998273.0,36.0,59.0,4391.0,26238.0
398585,TCP,31.0,2.0,0.0,12.0,0.0
398593,TCP,791788.0,6.0,9.0,961.0,4887.0
398598,TCP,5288.0,2.0,0.0,12.0,0.0
398636,TCP,6019519.0,6.0,4.0,611.0,149.0
398647,UDP,168.0,2.0,2.0,78.0,110.0
398651,TCP,1481967.0,2.0,0.0,12.0,0.0
398664,TCP,6786002.0,2.0,0.0,12.0,0.0
398685,TCP,91.0,1.0,1.0,6.0,6.0
398690,TCP,106.0,3.0,1.0,4.0,4.0
398703,TCP,61292932.0,11.0,8.0,1407.0,3466.0
